2016-09-11T00:07:02, 60.8
2016-09-11T00:07:05, 58.10
2016-09-11T00:07:07, 58.10
2016-09-11T00:07:09, 58.10
2016-09-11T00:07:11, 58.10
2016-09-11T00:07:13, 58.10
2016-09-11T00:07:16, 58.10
2016-09-11T00:07:18, 58.10
2016-09-11T00:07:20, 58.10
2016-09-11T00:07:22, 58.10
2016-09-11T00:07:24, 58.10
2016-09-11T00:07:26, 58.10
2016-09-11T00:07:28, 58.10
2016-09-11T00:07:30, 57.20
2016-09-11T00:07:33, 57.20
2016-09-11T00:07:35, 57.20
2016-09-11T00:07:37, 57.20
2016-09-11T00:07:39, 57.20
2016-09-11T00:07:41, 57.20
2016-09-11T00:07:43, 57.20
2016-09-11T00:07:45, 57.20
2016-09-11T00:07:47, 57.20
2016-09-11T00:07:50, 57.20
2016-09-11T00:07:52, 57.20
2016-09-11T00:07:54, 57.20
2016-09-11T00:07:56, 57.20
2016-09-11T00:07:58, 57.20
2016-09-11T00:08:00, 57.20
2016-09-11T00:08:02, 56.30
2016-09-11T00:08:04, 56.30
2016-09-11T00:08:07, 56.30
2016-09-11T00:08:09, 56.30
2016-09-11T00:08:11, 56.30
2016-09-11T00:08:13, 56.30
2016-09-11T00:08:15, 56.30
2016-09-11T00:08:17, 56.30
2016-09-11T00:08:19, 56.30
2016-09-11T00:08:21, 56.30
2016-09-11T00:08:24, 56.30
2016-09-11T00:08:26, 56.30
2016-09-11T00:08:28, 56.30
2016-09-11T00:08:30, 56.30
2016-09-11T00:08:32, 55.40
2016-09-11T00:08:34, 55.40
2016-09-11T00:08:36, 55.40
2016-09-11T00:08:38, 55.40
2016-09-11T00:08:41, 55.40
2016-09-11T00:08:43, 55.40
2016-09-11T00:08:45, 55.40
2016-09-11T00:08:47, 55.40
2016-09-11T00:08:49, 55.40
2016-09-11T00:08:51, 55.40
2016-09-11T00:08:53, 55.40
2016-09-11T00:08:55, 55.40
2016-09-11T00:08:58, 55.40
2016-09-11T00:09:00, 55.40
2016-09-11T00:09:02, 54.50
2016-09-11T00:09:04, 54.50
2016-09-11T00:09:06, 54.50
2016-09-11T00:09:08, 54.50
2016-09-11T00:09:10, 54.50
2016-09-11T00:09:12, 54.50
2016-09-11T00:09:15, 54.50
2016-09-11T00:09:17, 54.50
2016-09-11T00:09:19, 54.50
2016-09-11T00:09:21, 54.50
2016-09-11T00:09:23, 54.50
2016-09-11T00:09:25, 54.50
2016-09-11T00:09:27, 54.50
2016-09-11T00:09:29, 54.50
2016-09-11T00:09:32, 53.60
2016-09-11T00:09:34, 53.60
2016-09-11T00:09:36, 53.60
2016-09-11T00:09:38, 53.60
2016-09-11T00:09:40, 53.60
2016-09-11T00:09:42, 53.60
2016-09-11T00:09:44, 53.60
2016-09-11T00:09:46, 53.60
2016-09-11T00:09:49, 53.60
2016-09-11T00:09:51, 53.60
2016-09-11T00:09:53, 53.60
2016-09-11T00:09:55, 53.60
2016-09-11T00:09:57, 53.60
2016-09-11T00:09:59, 52.70
2016-09-11T00:10:01, 52.70
2016-09-11T00:10:03, 52.70
2016-09-11T00:10:06, 52.70
2016-09-11T00:10:08, 52.70
2016-09-11T00:10:10, 52.70
2016-09-11T00:10:12, 52.70
2016-09-11T00:10:14, 52.70
2016-09-11T00:10:16, 52.70
2016-09-11T00:10:18, 52.70
2016-09-11T00:10:20, 52.70
2016-09-11T00:10:23, 52.70
2016-09-11T00:10:25, 52.70
2016-09-11T00:10:27, 52.70
2016-09-11T00:10:29, 52.70
2016-09-11T00:10:31, 51.80
2016-09-11T00:10:33, 52.70
2016-09-11T00:10:35, 52.70
2016-09-11T00:10:37, 51.80
2016-09-11T00:10:40, 52.70
2016-09-11T00:10:42, 51.80
2016-09-11T00:10:44, 51.80
2016-09-11T00:10:46, 51.80
2016-09-11T00:10:48, 51.80
2016-09-11T00:10:50, 51.80
2016-09-11T00:10:52, 51.80
2016-09-11T00:10:54, 51.80
2016-09-11T00:10:56, 51.80
2016-09-11T00:10:59, 51.80
2016-09-11T00:11:01, 51.80
2016-09-11T00:11:03, 51.80
2016-09-11T00:11:05, 52.70
2016-09-11T00:11:07, 51.80
2016-09-11T00:11:09, 51.80
2016-09-11T00:11:11, 51.80
2016-09-11T00:11:13, 51.80
2016-09-11T00:11:16, 51.80
2016-09-11T00:11:18, 51.80
2016-09-11T00:11:20, 51.80
2016-09-11T00:11:22, 51.80
2016-09-11T00:11:24, 51.80
2016-09-11T00:11:26, 51.80
2016-09-11T00:11:28, 51.80
2016-09-11T00:11:30, 51.80
2016-09-11T00:11:33, 51.80
2016-09-11T00:11:35, 52.70
2016-09-11T00:11:37, 51.80
2016-09-11T00:11:39, 51.80
2016-09-11T00:11:41, 51.80
2016-09-11T00:11:43, 51.80
2016-09-11T00:11:45, 51.80
2016-09-11T00:11:47, 51.80
2016-09-11T00:11:50, 51.80
2016-09-11T00:11:52, 51.80
2016-09-11T00:11:54, 51.80
2016-09-11T00:11:56, 51.80
2016-09-11T00:11:58, 52.70
2016-09-11T00:12:00, 52.70
2016-09-11T00:12:02, 51.80
2016-09-11T00:12:04, 52.70
2016-09-11T00:12:07, 52.70
2016-09-11T00:12:09, 52.70
2016-09-11T00:12:11, 52.70
2016-09-11T00:12:13, 52.70
2016-09-11T00:12:15, 52.70
2016-09-11T00:12:17, 52.70
2016-09-11T00:12:19, 52.70
2016-09-11T00:12:21, 52.70
2016-09-11T00:12:24, 52.70
2016-09-11T00:12:26, 52.70
2016-09-11T00:12:28, 52.70
2016-09-11T00:12:30, 52.70
2016-09-11T00:12:32, 52.70
2016-09-11T00:12:34, 52.70
2016-09-11T00:12:36, 52.70
2016-09-11T00:12:38, 52.70
2016-09-11T00:12:41, 52.70
2016-09-11T00:12:43, 52.70
2016-09-11T00:12:45, 52.70
2016-09-11T00:12:47, 52.70
2016-09-11T00:12:49, 52.70
2016-09-11T00:12:51, 52.70
2016-09-11T00:12:53, 52.70
2016-09-11T00:12:55, 52.70
2016-09-11T00:12:58, 52.70
2016-09-11T00:13:00, 52.70
2016-09-11T00:13:02, 52.70
2016-09-11T00:13:04, 52.70
2016-09-11T00:13:06, 52.70
2016-09-11T00:13:08, 52.70
2016-09-11T00:13:10, 52.70
2016-09-11T00:13:12, 52.70
2016-09-11T00:13:15, 52.70
2016-09-11T00:13:17, 52.70
2016-09-11T00:13:19, 52.70
2016-09-11T00:13:21, 52.70
2016-09-11T00:13:23, 52.70
2016-09-11T00:13:25, 52.70
2016-09-11T00:13:27, 52.70
2016-09-11T00:13:29, 52.70
2016-09-11T00:13:32, 52.70
2016-09-11T00:13:34, 52.70
2016-09-11T00:13:36, 52.70
2016-09-11T00:13:38, 52.70
2016-09-11T00:13:40, 52.70
2016-09-11T00:13:42, 52.70
2016-09-11T00:13:44, 52.70
2016-09-11T00:13:46, 52.70
2016-09-11T00:13:49, 52.70
2016-09-11T00:13:51, 52.70
2016-09-11T00:13:53, 52.70
2016-09-11T00:13:55, 52.70
2016-09-11T00:13:57, 52.70
2016-09-11T00:13:59, 52.70
2016-09-11T00:14:01, 52.70
2016-09-11T00:14:03, 52.70
2016-09-11T00:14:06, 52.70
2016-09-11T00:14:08, 52.70
2016-09-11T00:14:10, 52.70
2016-09-11T00:14:12, 52.70
2016-09-11T00:14:14, 52.70
2016-09-11T00:14:16, 52.70
2016-09-11T00:14:18, 52.70
2016-09-11T00:14:20, 52.70
2016-09-11T00:14:23, 52.70
2016-09-11T00:14:25, 52.70
2016-09-11T00:14:27, 52.70
2016-09-11T00:14:29, 52.70
2016-09-11T00:14:31, 52.70
2016-09-11T00:14:33, 52.70
2016-09-11T00:14:35, 52.70
2016-09-11T00:14:37, 52.70
2016-09-11T00:14:40, 52.70
2016-09-11T00:14:42, 52.70
2016-09-11T00:14:44, 52.70
2016-09-11T00:14:46, 52.70
2016-09-11T00:14:48, 52.70
2016-09-11T00:14:50, 52.70
2016-09-11T00:14:52, 52.70
2016-09-11T00:14:54, 52.70
2016-09-11T00:14:56, 52.70
2016-09-11T00:14:59, 52.70
2016-09-11T00:15:01, 52.70
2016-09-11T00:15:03, 53.60
2016-09-11T00:15:05, 53.60
2016-09-11T00:15:07, 53.60
2016-09-11T00:15:09, 53.60
2016-09-11T00:15:11, 53.60
2016-09-11T00:15:13, 53.60
2016-09-11T00:15:16, 53.60
2016-09-11T00:15:18, 53.60
2016-09-11T00:15:20, 53.60
2016-09-11T00:15:22, 53.60
2016-09-11T00:15:24, 53.60
2016-09-11T00:15:26, 53.60
2016-09-11T00:15:28, 53.60
2016-09-11T00:15:30, 53.60
2016-09-11T00:15:33, 53.60
2016-09-11T00:15:35, 53.60
2016-09-11T00:15:37, 53.60
2016-09-11T00:15:39, 53.60
2016-09-11T00:15:41, 53.60
2016-09-11T00:15:43, 53.60
2016-09-11T00:15:45, 53.60
2016-09-11T00:15:47, 53.60
2016-09-11T00:15:50, 53.60
2016-09-11T00:15:52, 53.60
2016-09-11T00:15:54, 53.60
2016-09-11T00:15:56, 53.60
2016-09-11T00:15:58, 53.60
2016-09-11T00:16:00, 53.60
2016-09-11T00:16:02, 53.60
2016-09-11T00:16:04, 53.60
2016-09-11T00:16:07, 53.60
2016-09-11T00:16:09, 53.60
2016-09-11T00:16:11, 53.60
2016-09-11T00:16:13, 53.60
2016-09-11T00:16:15, 53.60
2016-09-11T00:16:17, 53.60
2016-09-11T00:16:19, 53.60
2016-09-11T00:16:21, 53.60
2016-09-11T00:16:24, 53.60
2016-09-11T00:16:26, 53.60
2016-09-11T00:16:28, 53.60
2016-09-11T00:16:30, 53.60
2016-09-11T00:16:32, 53.60
2016-09-11T00:16:34, 53.60
2016-09-11T00:16:36, 53.60
2016-09-11T00:16:38, 53.60
2016-09-11T00:16:41, 53.60
2016-09-11T00:16:43, 53.60
2016-09-11T00:16:45, 53.60
2016-09-11T00:16:47, 53.60
2016-09-11T00:16:49, 53.60
2016-09-11T00:16:51, 53.60
2016-09-11T00:16:53, 53.60
2016-09-11T00:16:55, 53.60
2016-09-11T00:16:58, 53.60
2016-09-11T00:17:00, 53.60
2016-09-11T00:17:02, 53.60
2016-09-11T00:17:04, 53.60
2016-09-11T00:17:06, 53.60
2016-09-11T00:17:08, 53.60
2016-09-11T00:17:10, 53.60
2016-09-11T00:17:12, 53.60
2016-09-11T00:17:15, 53.60
2016-09-11T00:17:17, 53.60
2016-09-11T00:17:19, 53.60
2016-09-11T00:17:21, 53.60
2016-09-11T00:17:23, 53.60
2016-09-11T00:17:25, 53.60
2016-09-11T00:17:27, 53.60
2016-09-11T00:17:29, 53.60
2016-09-11T00:17:32, 53.60
2016-09-11T00:17:34, 53.60
2016-09-11T00:17:36, 53.60
2016-09-11T00:17:38, 53.60
2016-09-11T00:17:40, 53.60
2016-09-11T00:17:42, 53.60
2016-09-11T00:17:44, 53.60
2016-09-11T00:17:46, 53.60
2016-09-11T00:17:49, 53.60
2016-09-11T00:17:51, 53.60
2016-09-11T00:17:53, 53.60
2016-09-11T00:17:55, 53.60
2016-09-11T00:17:57, 53.60
2016-09-11T00:17:59, 53.60
2016-09-11T00:18:01, 53.60
2016-09-11T00:18:03, 53.60
2016-09-11T00:18:06, 53.60
2016-09-11T00:18:08, 53.60
2016-09-11T00:18:10, 53.60
2016-09-11T00:18:12, 53.60
2016-09-11T00:18:14, 53.60
2016-09-11T00:18:16, 53.60
2016-09-11T00:18:18, 53.60
2016-09-11T00:18:20, 53.60
2016-09-11T00:18:23, 53.60
2016-09-11T00:18:25, 53.60
2016-09-11T00:18:27, 53.60
2016-09-11T00:18:29, 53.60
2016-09-11T00:18:31, 53.60
2016-09-11T00:18:33, 53.60
2016-09-11T00:18:35, 53.60
2016-09-11T00:18:37, 53.60
2016-09-11T00:18:40, 53.60
2016-09-11T00:18:42, 53.60
2016-09-11T00:18:44, 53.60
2016-09-11T00:18:46, 53.60
2016-09-11T00:18:48, 53.60
2016-09-11T00:18:50, 53.60
2016-09-11T00:18:52, 53.60
2016-09-11T00:18:54, 53.60
2016-09-11T00:18:56, 53.60
2016-09-11T00:18:59, 53.60
2016-09-11T00:19:01, 53.60
2016-09-11T00:19:03, 53.60
2016-09-11T00:19:05, 53.60
2016-09-11T00:19:07, 53.60
2016-09-11T00:19:09, 53.60
2016-09-11T00:19:11, 53.60
2016-09-11T00:19:13, 53.60
2016-09-11T00:19:16, 53.60
2016-09-11T00:19:18, 53.60
2016-09-11T00:19:20, 53.60
2016-09-11T00:19:22, 53.60
2016-09-11T00:19:24, 53.60
2016-09-11T00:19:26, 53.60
2016-09-11T00:19:28, 53.60
2016-09-11T00:19:30, 53.60
2016-09-11T00:19:33, 53.60
2016-09-11T00:19:35, 53.60
2016-09-11T00:19:37, 53.60
2016-09-11T00:19:39, 53.60
2016-09-11T00:19:41, 53.60
2016-09-11T00:19:43, 53.60
2016-09-11T00:19:45, 53.60
2016-09-11T00:19:47, 54.50
2016-09-11T00:19:50, 53.60
2016-09-11T00:19:52, 54.50
2016-09-11T00:19:54, 53.60
2016-09-11T00:19:56, 54.50
2016-09-11T00:19:58, 54.50
2016-09-11T00:20:00, 54.50
2016-09-11T00:20:02, 54.50
2016-09-11T00:20:04, 54.50
2016-09-11T00:20:07, 54.50
2016-09-11T00:20:09, 54.50
2016-09-11T00:20:11, 54.50
2016-09-11T00:20:13, 54.50
2016-09-11T00:20:15, 54.50
2016-09-11T00:20:17, 54.50
2016-09-11T00:20:19, 54.50
2016-09-11T00:20:21, 54.50
2016-09-11T00:20:24, 54.50
2016-09-11T00:20:26, 54.50
2016-09-11T00:20:28, 54.50
2016-09-11T00:20:30, 54.50
2016-09-11T00:20:32, 54.50
2016-09-11T00:20:34, 54.50
2016-09-11T00:20:36, 54.50
2016-09-11T00:20:38, 54.50
2016-09-11T00:20:41, 54.50
2016-09-11T00:20:43, 54.50
2016-09-11T00:20:45, 54.50
2016-09-11T00:20:47, 54.50
2016-09-11T00:20:49, 54.50
2016-09-11T00:20:51, 54.50
2016-09-11T00:20:53, 54.50
2016-09-11T00:20:55, 54.50
2016-09-11T00:20:58, 54.50
2016-09-11T00:21:00, 54.50
2016-09-11T00:21:02, 54.50
2016-09-11T00:21:04, 54.50
2016-09-11T00:21:06, 54.50
2016-09-11T00:21:08, 54.50
2016-09-11T00:21:10, 54.50
2016-09-11T00:21:12, 54.50
2016-09-11T00:21:15, 54.50
2016-09-11T00:21:17, 54.50
2016-09-11T00:21:19, 54.50
2016-09-11T00:21:21, 54.50
2016-09-11T00:21:23, 54.50
2016-09-11T00:21:25, 54.50
2016-09-11T00:21:27, 54.50
2016-09-11T00:21:29, 54.50
2016-09-11T00:21:32, 54.50
2016-09-11T00:21:34, 54.50
2016-09-11T00:21:36, 54.50
2016-09-11T00:21:38, 54.50
2016-09-11T00:21:40, 54.50
2016-09-11T00:21:42, 54.50
2016-09-11T00:21:44, 54.50
2016-09-11T00:21:46, 54.50
2016-09-11T00:21:49, 54.50
2016-09-11T00:21:51, 54.50
2016-09-11T00:21:53, 54.50
2016-09-11T00:21:55, 54.50
2016-09-11T00:21:57, 54.50
2016-09-11T00:21:59, 54.50
2016-09-11T00:22:01, 54.50
2016-09-11T00:22:03, 54.50
2016-09-11T00:22:06, 54.50
2016-09-11T00:22:08, 54.50
2016-09-11T00:22:10, 54.50
2016-09-11T00:22:12, 54.50
2016-09-11T00:22:14, 54.50
2016-09-11T00:22:16, 54.50
2016-09-11T00:22:18, 54.50
2016-09-11T00:22:20, 54.50
2016-09-11T00:22:23, 54.50
2016-09-11T00:22:25, 54.50
2016-09-11T00:22:27, 54.50
2016-09-11T00:22:29, 54.50
2016-09-11T00:22:31, 54.50
2016-09-11T00:22:33, 54.50
2016-09-11T00:22:35, 54.50
2016-09-11T00:22:37, 54.50
2016-09-11T00:22:40, 54.50
2016-09-11T00:22:42, 54.50
2016-09-11T00:22:44, 54.50
2016-09-11T00:22:46, 54.50
2016-09-11T00:22:48, 54.50
2016-09-11T00:22:50, 54.50
2016-09-11T00:22:52, 54.50
2016-09-11T00:22:54, 54.50
2016-09-11T00:22:56, 54.50
2016-09-11T00:22:59, 54.50
2016-09-11T00:23:01, 54.50
2016-09-11T00:23:03, 54.50
2016-09-11T00:23:05, 54.50
2016-09-11T00:23:07, 54.50
2016-09-11T00:23:09, 54.50
2016-09-11T00:23:11, 54.50
2016-09-11T00:23:13, 54.50
2016-09-11T00:23:16, 54.50
2016-09-11T00:23:18, 54.50
